id,ili,wikidata
ewn-15048526-n,i116112,http://www.wikidata.org/entity/Q101026
ewn-15048691-n,i116113,http://www.wikidata.org/entity/Q422926
ewn-15048807-n,i116114,http://www.wikidata.org/entity/Q43041
ewn-15049173-n,i116115,http://www.wikidata.org/entity/Q192642
ewn-15049564-n,i116117,http://www.wikidata.org/entity/Q189621
ewn-15049795-n,i116118,http://www.wikidata.org/entity/Q425165
ewn-15049964-n,i116119,http://www.wikidata.org/entity/Q193430
ewn-15050138-n,i116120,http://www.wikidata.org/entity/Q408068
ewn-15050382-n,i116121,http://www.wikidata.org/entity/Q14819361
ewn-15050509-n,i116122,http://www.wikidata.org/entity/Q412234
ewn-15050722-n,i116123,http://www.wikidata.org/entity/Q1510553
ewn-15050823-n,i116124,http://www.wikidata.org/entity/Q36293
ewn-15050987-n,i116125,http://www.wikidata.org/entity/Q424471
ewn-15051075-n,i116126,http://www.wikidata.org/entity/Q5449573
ewn-15051283-n,i116127,http://www.wikidata.org/entity/Q1976174
ewn-15051530-n,i116128,http://www.wikidata.org/entity/Q422203
ewn-15051756-n,i116129,http://www.wikidata.org/entity/Q79460
ewn-15052185-n,i116130,http://www.wikidata.org/entity/Q785022
ewn-15052329-n,i116131,http://www.wikidata.org/entity/Q7239484
ewn-15052617-n,i116134,http://www.wikidata.org/entity/Q584135
ewn-15052775-n,i116135,http://www.wikidata.org/entity/Q424427
ewn-15053251-n,i116138,http://www.wikidata.org/entity/Q2573513
ewn-15054213-n,i116144,http://www.wikidata.org/entity/Q2646830
ewn-15054348-n,i116145,http://www.wikidata.org/entity/Q422248
ewn-15054831-n,i116147,http://www.wikidata.org/entity/Q420107
ewn-15055420-n,i116149,http://www.wikidata.org/entity/Q79453
ewn-15055640-n,i116150,http://www.wikidata.org/entity/Q79447
ewn-15055798-n,i116151,http://www.wikidata.org/entity/Q79455
ewn-15056272-n,i116153,http://www.wikidata.org/entity/Q79448
ewn-15056433-n,i116154,http://www.wikidata.org/entity/Q79451
ewn-15057396-n,i116158,http://www.wikidata.org/entity/Q273169
ewn-15057630-n,i116159,http://www.wikidata.org/entity/Q421081
ewn-15057756-n,i116160,http://www.wikidata.org/entity/Q414501
ewn-15057934-n,i116161,http://www.wikidata.org/entity/Q416049
ewn-15058641-n,i116164,http://www.wikidata.org/entity/Q184651
ewn-15059021-n,i116165,http://www.wikidata.org/entity/Q908822
ewn-15059308-n,i116166,http://www.wikidata.org/entity/Q3386847
ewn-15060072-n,i116170,http://www.wikidata.org/entity/Q319997
ewn-15060264-n,i116171,http://www.wikidata.org/entity/Q421978
ewn-15060399-n,i116172,http://www.wikidata.org/entity/Q408649
ewn-15060670-n,i116174,http://www.wikidata.org/entity/Q1444355
ewn-15060778-n,i116175,http://www.wikidata.org/entity/Q1468324
ewn-15060888-n,i116176,http://www.wikidata.org/entity/Q407752
ewn-15061103-n,i116177,http://www.wikidata.org/entity/Q422449
ewn-15061205-n,i116178,http://www.wikidata.org/entity/Q1872710
ewn-15061816-n,i116181,http://www.wikidata.org/entity/Q424200
ewn-15061906-n,i116182,http://www.wikidata.org/entity/Q103537
ewn-15062231-n,i116183,http://www.wikidata.org/entity/Q128711
ewn-15062444-n,i116184,http://www.wikidata.org/entity/Q425832
ewn-15062993-n,i116187,http://www.wikidata.org/entity/Q17105752
ewn-15063087-n,i116188,http://www.wikidata.org/entity/Q751300
ewn-15063356-n,i116190,http://www.wikidata.org/entity/Q221378
ewn-15063459-n,i116191,http://www.wikidata.org/entity/Q3081242
ewn-15063554-n,i116192,http://www.wikidata.org/entity/Q4380845
ewn-15063746-n,i116193,http://www.wikidata.org/entity/Q7492432
ewn-15064012-n,i116195,http://www.wikidata.org/entity/Q4413606
ewn-15064135-n,i116196,http://www.wikidata.org/entity/Q913617
ewn-15064394-n,i116198,http://www.wikidata.org/entity/Q192669
ewn-15064600-n,i116200,http://www.wikidata.org/entity/Q7130787
ewn-15064696-n,i116201,http://www.wikidata.org/entity/Q426473
ewn-15065060-n,i116203,http://www.wikidata.org/entity/Q146439
ewn-15065376-n,i116204,http://www.wikidata.org/entity/Q7515049
ewn-15065466-n,i116205,http://www.wikidata.org/entity/Q426680
ewn-15065617-n,i116206,http://www.wikidata.org/entity/Q15874788
ewn-15065757-n,i116207,http://www.wikidata.org/entity/Q7514860
ewn-15065844-n,i116208,http://www.wikidata.org/entity/Q116269
ewn-15066255-n,i116209,http://www.wikidata.org/entity/Q308976
ewn-15066619-n,i116212,http://www.wikidata.org/entity/Q270699
ewn-15066761-n,i116213,http://www.wikidata.org/entity/Q15410423
ewn-15066862-n,i116214,http://www.wikidata.org/entity/Q3092689
ewn-15066996-n,i116215,http://www.wikidata.org/entity/Q416160
ewn-15067109-n,i116216,http://www.wikidata.org/entity/Q17147106
ewn-15067339-n,i116218,http://www.wikidata.org/entity/Q1894423
ewn-15067423-n,i116219,http://www.wikidata.org/entity/Q271768
ewn-15067685-n,i116221,http://www.wikidata.org/entity/Q3486863
ewn-15067875-n,i116222,http://www.wikidata.org/entity/Q42718745
ewn-15067966-n,i116223,http://www.wikidata.org/entity/Q907235
ewn-15068146-n,i116224,http://www.wikidata.org/entity/Q301502
ewn-15068689-n,i116227,http://www.wikidata.org/entity/Q1061093
ewn-15068894-n,i116229,http://www.wikidata.org/entity/Q707896
ewn-15069090-n,i116230,http://www.wikidata.org/entity/Q754282
ewn-15069215-n,i116231,http://www.wikidata.org/entity/Q410759
ewn-15069411-n,i116232,http://www.wikidata.org/entity/Q190227
ewn-15069783-n,i116234,http://www.wikidata.org/entity/Q407520
ewn-15069946-n,i116235,http://www.wikidata.org/entity/Q407924
ewn-15070057-n,i116236,http://www.wikidata.org/entity/Q407204
ewn-15070244-n,i116237,http://www.wikidata.org/entity/Q390305
ewn-15070349-n,i116238,http://www.wikidata.org/entity/Q422241
ewn-15070644-n,i116239,http://www.wikidata.org/entity/Q418504
ewn-15070817-n,i116240,http://www.wikidata.org/entity/Q211737
ewn-15070988-n,i116241,http://www.wikidata.org/entity/Q29145
ewn-15071135-n,i116242,http://www.wikidata.org/entity/Q3249706
ewn-15071734-n,i116245,http://www.wikidata.org/entity/Q194306
ewn-15071880-n,i116246,http://www.wikidata.org/entity/Q146505
ewn-15072860-n,i116250,http://www.wikidata.org/entity/Q3560867
ewn-15073030-n,i116251,http://www.wikidata.org/entity/Q577102
ewn-15073315-n,i116253,http://www.wikidata.org/entity/Q904889
ewn-15073455-n,i116254,http://www.wikidata.org/entity/Q1419447
ewn-15073663-n,i116255,http://www.wikidata.org/entity/Q2374641
ewn-15073968-n,i116257,http://www.wikidata.org/entity/Q1800461
ewn-15074312-n,i116259,http://www.wikidata.org/entity/Q7575919
ewn-15074469-n,i116260,http://www.wikidata.org/entity/Q7576374
ewn-15074728-n,i116262,http://www.wikidata.org/entity/Q7595993
ewn-15074887-n,i116263,http://www.wikidata.org/entity/Q3496332
ewn-15075262-n,i116265,http://www.wikidata.org/entity/Q5380246
ewn-15075465-n,i116266,http://www.wikidata.org/entity/Q191310
ewn-15076070-n,i116270,http://www.wikidata.org/entity/Q5065822
ewn-15076272-n,i116272,http://www.wikidata.org/entity/Q787619
ewn-15076790-n,i116274,http://www.wikidata.org/entity/Q120547
ewn-15076980-n,i116275,http://www.wikidata.org/entity/Q430154
ewn-15077122-n,i116276,http://www.wikidata.org/entity/Q659495
ewn-15077234-n,i116277,http://www.wikidata.org/entity/Q910592
ewn-15077419-n,i116278,http://www.wikidata.org/entity/Q283435
ewn-15077779-n,i116280,http://www.wikidata.org/entity/Q4115375
ewn-15078135-n,i116282,http://www.wikidata.org/entity/Q419299
ewn-15078434-n,i116284,http://www.wikidata.org/entity/Q41534
ewn-15079034-n,i116286,http://www.wikidata.org/entity/Q3393961
ewn-15079174-n,i116287,http://www.wikidata.org/entity/Q218778
ewn-15079748-n,i116291,http://www.wikidata.org/entity/Q3251738
ewn-15079909-n,i116292,http://www.wikidata.org/entity/Q3111935
ewn-15080009-n,i116293,http://www.wikidata.org/entity/Q190120
ewn-15080200-n,i116294,http://www.wikidata.org/entity/Q255722
ewn-15080939-n,i116297,http://www.wikidata.org/entity/Q408044
ewn-15081316-n,i116299,http://www.wikidata.org/entity/Q1046888
ewn-15081394-n,i116300,http://www.wikidata.org/entity/Q7577517
ewn-15081505-n,i116301,http://www.wikidata.org/entity/Q209685
ewn-15081670-n,i116302,http://www.wikidata.org/entity/Q425640
ewn-15081779-n,i116303,http://www.wikidata.org/entity/Q898546
ewn-15082000-n,i116304,http://www.wikidata.org/entity/Q31576
ewn-15082730-n,i116308,http://www.wikidata.org/entity/Q929864
ewn-15082877-n,i116309,http://www.wikidata.org/entity/Q143623
ewn-15083111-n,i116310,http://www.wikidata.org/entity/Q43656
ewn-15083971-n,i116314,http://www.wikidata.org/entity/Q143263
ewn-15084119-n,i116315,http://www.wikidata.org/entity/Q413288
ewn-15084261-n,i116316,http://www.wikidata.org/entity/Q287415
ewn-15084506-n,i116318,http://www.wikidata.org/entity/Q422238
ewn-15085016-n,i116321,http://www.wikidata.org/entity/Q421831
ewn-15085255-n,i116323,http://www.wikidata.org/entity/Q1368940
ewn-15085738-n,i116326,http://www.wikidata.org/entity/Q416485
ewn-15085995-n,i116327,http://www.wikidata.org/entity/Q418187
ewn-15086117-n,i116328,http://www.wikidata.org/entity/Q306203
ewn-15086241-n,i116329,http://www.wikidata.org/entity/Q15556232
ewn-15086503-n,i116330,http://www.wikidata.org/entity/Q422827
ewn-15086624-n,i116331,http://www.wikidata.org/entity/Q33526
ewn-15087345-n,i116335,http://www.wikidata.org/entity/Q4027534
ewn-15087522-n,i116336,http://www.wikidata.org/entity/Q1148077
ewn-15087791-n,i116338,http://www.wikidata.org/entity/Q725158
ewn-15087925-n,i116339,http://www.wikidata.org/entity/Q253746
ewn-15088060-n,i116340,http://www.wikidata.org/entity/Q172290
ewn-15088266-n,i116341,http://www.wikidata.org/entity/Q221205
ewn-15088513-n,i116342,http://www.wikidata.org/entity/Q601852
ewn-15088620-n,i116343,http://www.wikidata.org/entity/Q5282
ewn-15088894-n,i116344,http://www.wikidata.org/entity/Q279055
ewn-15089127-n,i116345,http://www.wikidata.org/entity/Q2729026
ewn-15089296-n,i116346,http://www.wikidata.org/entity/Q413283
ewn-15089592-n,i116348,http://www.wikidata.org/entity/Q410776
ewn-15090280-n,i116352,http://www.wikidata.org/entity/Q414266
ewn-15090495-n,i116353,http://www.wikidata.org/entity/Q409091
ewn-15090692-n,i116354,http://www.wikidata.org/entity/Q143289
ewn-15090934-n,i116355,http://www.wikidata.org/entity/Q134583
ewn-15091592-n,i116359,http://www.wikidata.org/entity/Q187607
ewn-15091804-n,i116360,http://www.wikidata.org/entity/Q415007
ewn-15091942-n,i116361,http://www.wikidata.org/entity/Q637080
ewn-15092306-n,i116363,http://www.wikidata.org/entity/Q4111665
ewn-15092444-n,i116364,http://www.wikidata.org/entity/Q190512
ewn-15092701-n,i116365,http://www.wikidata.org/entity/Q417116
ewn-15092849-n,i116366,http://www.wikidata.org/entity/Q331839
ewn-15093202-n,i116368,http://www.wikidata.org/entity/Q212364
ewn-15093458-n,i116370,http://www.wikidata.org/entity/Q412460
ewn-15093728-n,i116372,http://www.wikidata.org/entity/Q419827
ewn-15093905-n,i116373,http://www.wikidata.org/entity/Q379842
ewn-15094151-n,i116375,http://www.wikidata.org/entity/Q409753
ewn-15094387-n,i116377,http://www.wikidata.org/entity/Q911138
ewn-15094665-n,i116379,http://www.wikidata.org/entity/Q60839
ewn-15094801-n,i116380,http://www.wikidata.org/entity/Q25792
ewn-15094933-n,i116381,http://www.wikidata.org/entity/Q414989
ewn-15095117-n,i116382,http://www.wikidata.org/entity/Q424535
ewn-15095266-n,i116383,http://www.wikidata.org/entity/Q186521
ewn-15095602-n,i116385,http://www.wikidata.org/entity/Q412841
ewn-15095933-n,i116387,http://www.wikidata.org/entity/Q422831
ewn-15096070-n,i116388,http://www.wikidata.org/entity/Q14864641
ewn-15096251-n,i116389,http://www.wikidata.org/entity/Q14863039
ewn-15096527-n,i116390,http://www.wikidata.org/entity/Q425360
ewn-15096666-n,i116391,http://www.wikidata.org/entity/Q14865111
ewn-15096898-n,i116392,http://www.wikidata.org/entity/Q419531
ewn-15097058-n,i116393,http://www.wikidata.org/entity/Q14862722
ewn-15097224-n,i116394,http://www.wikidata.org/entity/Q423712
ewn-15097424-n,i116395,http://www.wikidata.org/entity/Q171973
ewn-15097585-n,i116396,http://www.wikidata.org/entity/Q422457
ewn-15097714-n,i116397,http://www.wikidata.org/entity/Q422504
ewn-15097852-n,i116398,http://www.wikidata.org/entity/Q422462
ewn-15097991-n,i116399,http://www.wikidata.org/entity/Q422464
ewn-15098130-n,i116400,http://www.wikidata.org/entity/Q408883
ewn-15098351-n,i116401,http://www.wikidata.org/entity/Q423981
ewn-15098540-n,i116402,http://www.wikidata.org/entity/Q211544
ewn-15098770-n,i116403,http://www.wikidata.org/entity/Q24726011
ewn-15099023-n,i116404,http://www.wikidata.org/entity/Q3052031
ewn-15099135-n,i116405,http://www.wikidata.org/entity/Q268547
ewn-15099339-n,i116406,http://www.wikidata.org/entity/Q427711
ewn-15099529-n,i116407,http://www.wikidata.org/entity/Q1471060
ewn-15099708-n,i116408,http://www.wikidata.org/entity/Q5840
ewn-15099945-n,i116410,http://www.wikidata.org/entity/Q15779
ewn-15100258-n,i116412,http://www.wikidata.org/entity/Q756257
ewn-15100434-n,i116413,http://www.wikidata.org/entity/Q852508
ewn-15100747-n,i116415,http://www.wikidata.org/entity/Q537460
ewn-15100916-n,i116416,http://www.wikidata.org/entity/Q134985
ewn-15101090-n,i116417,http://www.wikidata.org/entity/Q25420426
ewn-15101186-n,i116418,http://www.wikidata.org/entity/Q179911
ewn-15101498-n,i116419,http://www.wikidata.org/entity/Q351792
ewn-15101676-n,i116420,http://www.wikidata.org/entity/Q1143474
ewn-15101793-n,i116421,http://www.wikidata.org/entity/Q423901
ewn-15101905-n,i116422,http://www.wikidata.org/entity/Q424288
ewn-15102138-n,i116423,http://www.wikidata.org/entity/Q407355
ewn-15102319-n,i116424,http://www.wikidata.org/entity/Q17117536
ewn-15102484-n,i116425,http://www.wikidata.org/entity/Q14860550
ewn-15103335-n,i116428,http://www.wikidata.org/entity/Q1074056
ewn-15103597-n,i116429,http://www.wikidata.org/entity/Q419563
ewn-15103877-n,i116431,http://www.wikidata.org/entity/Q410116
ewn-15104124-n,i116433,http://www.wikidata.org/entity/Q410893
ewn-15104223-n,i116434,http://www.wikidata.org/entity/Q413929
ewn-15104362-n,i116435,http://www.wikidata.org/entity/Q898416
ewn-15104492-n,i116436,http://www.wikidata.org/entity/Q3666421
ewn-15104622-n,i116437,http://www.wikidata.org/entity/Q7843226
ewn-15104949-n,i116440,http://www.wikidata.org/entity/Q2823316
ewn-15105138-n,i116441,http://www.wikidata.org/entity/Q421360
ewn-15105314-n,i116442,http://www.wikidata.org/entity/Q409501
ewn-15105619-n,i116444,http://www.wikidata.org/entity/Q127450
ewn-15105788-n,i116445,http://www.wikidata.org/entity/Q421373
ewn-15105984-n,i116446,http://www.wikidata.org/entity/Q181003
ewn-15106395-n,i116449,http://www.wikidata.org/entity/Q11316478
ewn-15106524-n,i116450,http://www.wikidata.org/entity/Q420117
ewn-15106603-n,i116451,http://www.wikidata.org/entity/Q416538
ewn-15106765-n,i116452,http://www.wikidata.org/entity/Q165254
ewn-15107091-n,i116454,http://www.wikidata.org/entity/Q165930
ewn-15107333-n,i116455,http://www.wikidata.org/entity/Q188017
ewn-15107457-n,i116456,http://www.wikidata.org/entity/Q321285
ewn-15107713-n,i116457,http://www.wikidata.org/entity/Q219660
ewn-15107996-n,i116459,http://www.wikidata.org/entity/Q901731
ewn-15108386-n,i116463,http://www.wikidata.org/entity/Q3638409
ewn-15108677-n,i116465,http://www.wikidata.org/entity/Q22327086
ewn-15108844-n,i116466,http://www.wikidata.org/entity/Q422884
ewn-15108924-n,i116467,http://www.wikidata.org/entity/Q182990
ewn-15109112-n,i116468,http://www.wikidata.org/entity/Q206467
ewn-15109391-n,i116469,http://www.wikidata.org/entity/Q1542864
ewn-15109566-n,i116470,http://www.wikidata.org/entity/Q421141
ewn-15109742-n,i116471,http://www.wikidata.org/entity/Q416785
ewn-15109894-n,i116472,http://www.wikidata.org/entity/Q105038702
ewn-15110039-n,i116473,http://www.wikidata.org/entity/Q48318
ewn-15110249-n,i116474,http://www.wikidata.org/entity/Q105522
ewn-15110492-n,i116476,http://www.wikidata.org/entity/Q2293277
ewn-15110655-n,i116477,http://www.wikidata.org/entity/Q483752
ewn-15110814-n,i116478,http://www.wikidata.org/entity/Q818405
ewn-15111112-n,i116480,http://www.wikidata.org/entity/Q2094522
ewn-15111239-n,i116481,http://www.wikidata.org/entity/Q15096952
ewn-15111378-n,i116482,http://www.wikidata.org/entity/Q426228
ewn-15111506-n,i116483,http://www.wikidata.org/entity/Q407251
ewn-15111657-n,i116484,http://www.wikidata.org/entity/Q409173
ewn-15112053-n,i116487,http://www.wikidata.org/entity/Q194358
ewn-15112199-n,i116488,http://www.wikidata.org/entity/Q419074
ewn-15112471-n,i116489,http://www.wikidata.org/entity/Q413399
ewn-15112750-n,i116491,http://www.wikidata.org/entity/Q503100
ewn-15113007-n,i116493,http://www.wikidata.org/entity/Q1812439
ewn-15113236-n,i116494,http://www.wikidata.org/entity/Q420433
ewn-15113436-n,i116495,http://www.wikidata.org/entity/Q423107
ewn-15113671-n,i116496,http://www.wikidata.org/entity/Q7187882
ewn-15113825-n,i116497,http://www.wikidata.org/entity/Q34956
ewn-15114370-n,i116500,http://www.wikidata.org/entity/Q18225
ewn-15114632-n,i116501,http://www.wikidata.org/entity/Q424976
ewn-15114946-n,i116503,http://www.wikidata.org/entity/Q423960
ewn-15115309-n,i116505,http://www.wikidata.org/entity/Q183206
ewn-15115696-n,i116506,http://www.wikidata.org/entity/Q83187
ewn-15115871-n,i116507,http://www.wikidata.org/entity/Q187706
ewn-15116040-n,i116508,http://www.wikidata.org/entity/Q130365
ewn-15116236-n,i116509,http://www.wikidata.org/entity/Q205130
ewn-15116413-n,i116510,http://www.wikidata.org/entity/Q127060
ewn-15116626-n,i116511,http://www.wikidata.org/entity/Q134658
ewn-15116794-n,i116512,http://www.wikidata.org/entity/Q175621
ewn-15116976-n,i116513,http://www.wikidata.org/entity/Q910277
ewn-15117217-n,i116514,http://www.wikidata.org/entity/Q181354
ewn-15117318-n,i116515,http://www.wikidata.org/entity/Q182338
ewn-15117509-n,i116516,http://www.wikidata.org/entity/Q186093
ewn-15117616-n,i116517,http://www.wikidata.org/entity/Q192471
ewn-15117865-n,i116519,http://www.wikidata.org/entity/Q25591953
ewn-15118049-n,i116520,http://www.wikidata.org/entity/Q4118
ewn-15118620-n,i116523,http://www.wikidata.org/entity/Q444632
ewn-15118703-n,i116524,http://www.wikidata.org/entity/Q504492
ewn-15118861-n,i116525,http://www.wikidata.org/entity/Q124695
ewn-15119391-n,i116526,http://www.wikidata.org/entity/Q143739
ewn-15119670-n,i116528,http://www.wikidata.org/entity/Q76418
ewn-15119804-n,i116529,http://www.wikidata.org/entity/Q177540
ewn-15119956-n,i116530,http://www.wikidata.org/entity/Q369682
ewn-15120338-n,i116533,http://www.wikidata.org/entity/Q161555
ewn-15120493-n,i116534,http://www.wikidata.org/entity/Q179619
ewn-15120993-n,i116538,http://www.wikidata.org/entity/Q8072285
ewn-15121228-n,i116540,http://www.wikidata.org/entity/Q297216
ewn-15121350-n,i116541,http://www.wikidata.org/entity/Q191154
ewn-15121997-n,i116544,http://www.wikidata.org/entity/Q1053334
ewn-15122145-n,i116545,http://www.wikidata.org/entity/Q185009
ewn-15122289-n,i116546,http://www.wikidata.org/entity/Q656004
ewn-15122728-n,i116549,http://www.wikidata.org/entity/Q287
ewn-15124590-n,i116550,http://www.wikidata.org/entity/Q5318592
ewn-15124679-n,i116551,http://www.wikidata.org/entity/Q2266509
ewn-15124824-n,i116552,http://www.wikidata.org/entity/Q252108
